   2.5347257145586990e-04   1.7521371101051142e-01   8.8737192616184915e-02   5.9300315242790475e-02   4.4512719066701970e-02   3.5624079650160546e-02   2.9693033792121896e-02   2.5454430606820320e-02   2.2274478528709066e-02   1.9800665507020906e-02   1.7821326104912733e-02   1.6201694843414469e-02   1.4851894870945280e-02   1.3709686662794648e-02   1.2730604087042754e-02   1.1882033298813413e-02   1.1139510718171071e-02   1.0484326921935953e-02   9.9019288716953018e-03   9.3808264961992936e-03   8.9118271799816500e-03   8.4874888982218975e-03   8.1017224527360886e-03   7.7494974447614058e-03   7.4266217366314863e-03   7.1295738308389438e-03   6.8553739229191921e-03   6.6014836038284282e-03   6.3657270509074057e-03   6.1462285215146467e-03   5.9413623460435171e-03   5.7497125983455239e-03   5.5700403269522258e-03   5.4012567435206358e-03   5.2424011421804313e-03   5.0926226037226541e-03   4.9511647487764949e-03   4.8173529632036362e-03   4.6905836403502198e-03   4.5703150781929080e-03   4.4560597418002940e-03   4.3473776580282061e-03   4.2438707537595837e-03   4.1451779841012726e-03   4.0509711248726326e-03   3.9609511260593833e-03   3.8748449408745329e-03   3.7924027595961298e-03   3.7133955891557285e-03   3.6376131290877184e-03   3.5648619023514816e-03   3.4949636060458457e-03   3.4277536524165981e-03   3.3630798750253392e-03   3.3008013786709769e-03   3.2407875147689698e-03   3.1829169665068438e-03   3.1270769302953107e-03   3.0731623818936061e-03   3.0210754171633939e-03   2.9707246587449237e-03   2.9220247210908911e-03   2.8748957272694896e-03   2.8292628717847264e-03   2.7850560243810577e-03   2.7422093704187844e-03   2.7006610839416414e-03   2.6603530300210771e-03   2.6212304933635458e-03   2.5832419305165354e-03   2.5463387433135249e-03   2.5104750714639462e-03   2.4756076024269008e-03   2.4416953969113144e-03   2.4086997285243964e-03   2.3765839362479392e-03   2.3453132885609580e-03   2.3148548581499646e-03   2.2851774062566934e-03   2.2562512758093779e-03   2.2280482925690196e-03   2.2005416735980110e-03   2.1737059424260506e-03   2.1475168503485320e-03   2.1219513033463723e-03   2.0969872941643515e-03   2.0726038391280944e-03   2.0487809193184200e-03   2.0254994257564766e-03   2.0027411082841917e-03   1.9804885278526469e-03   1.9587250119562213e-03   1.9374346129731599e-03   1.9166020691938114e-03   1.8962127683363858e-03   1.8762527133669511e-03   1.8567084904556508e-03   1.8375672389149785e-03   1.8188166229785518e-03   1.8004448052902316e-03   1.7824404219838829e-03   1.7647925592435190e-03   1.7474907312422540e-03   1.7305248593663379e-03   1.7138852526378024e-03   1.6975625892557912e-03   1.6815478991827146e-03   1.6658325477068650e-03   1.6504082199182198e-03   1.6352669060387655e-03
   3.0514965756443319e-04   1.9602617733248670e-01   9.9239129729744274e-02   6.6313634460063997e-02   4.9775878903967015e-02   3.9835783657734478e-02   3.3203320141664258e-02   2.8463523181930492e-02   2.4907591213323553e-02   2.2141305657474217e-02   1.9927963780696889e-02   1.8116861418288655e-02   1.6607493120245974e-02   1.5330259655989612e-02   1.4235437171777665e-02   1.3286555707671953e-02   1.2456259327059309e-02   1.1723626637119523e-02   1.1072384071603755e-02   1.0489683177557630e-02   9.9652445869004985e-03   9.4907464902274242e-03   9.0593798428599791e-03   8.6655195740251018e-03   8.3044779743107321e-03   7.9723172573222135e-03   7.6657053677363684e-03   7.3818038261310769e-03   7.1181796029855986e-03   6.8727352227738623e-03   6.6436528451897375e-03   6.4293491678808073e-03   6.2284387838381873e-03   6.0397042002806522e-03   5.8620711477284319e-03   5.6945881213589919e-03   5.5364093317964748e-03   5.3867804203774046e-03   5.2450264296996950e-03   5.1105416247001455e-03   4.9827808404480558e-03   4.8612520960190173e-03   4.7455102634532675e-03   4.6351516200543157e-03   4.5298091435071498e-03   4.4291484342746570e-03   4.3328641698235412e-03   4.2406770114762843e-03   4.1523308978854215e-03   4.0675906699016891e-03   3.9862399804436316e-03   3.9080794502529869e-03   3.8329250364376411e-03   3.7606065856995614e-03   3.6909665483082746e-03   3.6238588323623221e-03   3.5591477808035251e-03   3.4967072561098017e-03   3.4364198196714197e-03   3.3781759946175205e-03   3.3218736023574325e-03   3.2674171643780241e-03   3.2147173619297715e-03   3.1636905471696688e-03   3.1142583001331080e-03   3.0663470265994523e-03   3.0198875925142470e-03   2.9748149911488333e-03   2.9310680396274374e-03   2.8885891018425331e-03   2.8473238351197040e-03   2.8072209582905862e-03   2.7682320390926105e-03   2.7303112990423248e-03   2.6934154341294409e-03   2.6575034498550511e-03   2.6225365092928557e-03   2.5884777929895335e-03   2.5552923696417866e-03   2.5229470765951896e-03   2.4914104093054479e-03   2.4606524189875632e-03   2.4306446177539431e-03   2.4013598906098750e-03   2.3727724137349265e-03   2.3448575785326251e-03   2.3175919209788994e-03   2.2909530558429740e-03   2.2649196153931204e-03   2.2394711922345497e-03   2.2145882859580510e-03   2.1902522533062481e-03   2.1664452615898395e-03   2.1431502451091967e-03   2.1203508643575222e-03   2.0980314678006240e-03   2.0761770560454116e-03   2.0547732482247508e-03   2.0338062504403603e-03   2.0132628261182377e-03   1.9931302681427373e-03   1.9733963726460274e-03   1.9540494143393313e-03   1.9350781232811585e-03   1.9164716629858263e-03   1.8982196097828970e-03   1.8803119333449460e-03   1.8627389783072109e-03   1.8454914469083709e-03   1.8285603825868556e-03
   7.7596945215727174e-04   2.3043235716776145e-01   1.1595016475079287e-01   7.7392230122615299e-02   5.8068451490672530e-02   4.6463768614948282e-02   3.8723889768057990e-02   3.3194017607594224e-02   2.9045965905765799e-02   2.5819368537585236e-02   2.3237903379265030e-02   2.1125684205981866e-02   1.9365432033307071e-02   1.7875942649522934e-02   1.6599207003494033e-02   1.5492681659654235e-02   1.4524456970424048e-02   1.3670130157779639e-02   1.2910720463572493e-02   1.2231242540526304e-02   1.1619707748813784e-02   1.1066410750282210e-02   1.0563410639442777e-02   1.0104147413626058e-02   9.6831543139912976e-03   9.2958391970397614e-03   8.9383163537141812e-03   8.6072756985183484e-03   8.2998799871012857e-03   8.0136832974520150e-03   7.7465658136303319e-03   7.4966812311165580e-03   7.2624140230116898e-03   7.0423444755419702e-03   6.8352198934124577e-03   6.6399307411176781e-03   6.4554907604969444e-03   6.2810203123140305e-03   6.1157323479934843e-03   5.9589205394578616e-03   5.8099491894162457e-03   5.6682446181382396e-03   5.5332877806431599e-03   5.4046079140124400e-03   5.2817770509484092e-03   5.1644052648350206e-03   5.0521365349889867e-03   4.9446451397356546e-03   4.8416325003377107e-03   4.7428244113711425e-03   4.6479686034475061e-03   4.5568325926675958e-03   4.4692017782091611e-03   4.3848777552771018e-03   4.3036768154995032e-03   4.2254286109133267e-03   4.1499749610915898e-03   4.0771687858335908e-03   4.0068731482643888e-03   3.9389603952444171e-03   3.8733113837365911e-03   3.8098147832671546e-03   3.7483664458891832e-03   3.6888688361485962e-03   3.6312305144900279e-03   3.5753656683475779e-03   3.5211936858630601e-03   3.4686387677781896e-03   3.4176295735711014e-03   3.3680988983632006e-03   3.3199833775193447e-03   3.2732232162110799e-03   3.2277619415159928e-03   3.1835461748922242e-03   3.1405254231007631e-03   3.0986518858537888e-03   3.0578802786484873e-03   3.0181676694058849e-03   2.9794733276757917e-03   2.9417585852944180e-03   2.9049867074925654e-03   2.8691227735512651e-03   2.8341335661898558e-03   2.7999874689500189e-03   2.7666543709094697e-03   2.7341055781216731e-03   2.7023137312341427e-03   2.6712527287881755e-03   2.6408976557481170e-03   2.6112247168488347e-03   2.5822111743866597e-03   2.5538352901119978e-03   2.5260762709115145e-03   2.4989142179946801e-03   2.4723300793236943e-03   2.4463056050478250e-03   2.4208233057230752e-03   2.3958664131161819e-03   2.3714188434083620e-03   2.3474651626291111e-03   2.3239905541639675e-03   2.3009807881924933e-03   2.2784221929240110e-03   2.2563016275089164e-03   2.2346064565127968e-03   2.2133245258491546e-03   2.1924441400744299e-03   2.1719540409561866e-03   2.1518433872319497e-03   2.1321017354822328e-03
   4.6760184275820588e-04   1.4385934544006426e-01   7.2426076605128190e-02   4.8346373523351874e-02   3.6276206126319356e-02   2.9027058793624525e-02   2.4191977607234721e-02   2.0737409617553101e-02   1.8146045507094748e-02   1.6130313495958101e-02   1.4517601201326365e-02   1.3198034019426210e-02   1.2098347667401563e-02   1.1167813230082290e-02   1.0370191679846621e-02   9.6789053857553476e-03   9.0740197235863306e-03   8.5402897010931882e-03   8.0658575475665486e-03   7.6413615009840157e-03   7.2593119068391299e-03   6.9136455432008258e-03   6.5994014742383963e-03   6.3124814515413165e-03   6.0494702072566202e-03   5.8074988716955121e-03   5.5841399064755787e-03   5.3773253834769235e-03   5.1852827738010313e-03   5.0064840206112586e-03   4.8396047965765607e-03   4.6834916463727432e-03   4.5371352895274240e-03   4.3996487769702598e-03   4.2702495020687575e-03   4.1482442953052071e-03   4.0330170030364512e-03   3.9240180804033997e-03   3.8207558273840136e-03   3.7227889730826027e-03   3.6297203723262531e-03   3.5411916246715670e-03   3.4568784620938333e-03   3.3764867802298141e-03   3.2997492107949417e-03   3.2264221509956388e-03   3.1562831803966874e-03   3.0891288075397204e-03   3.0247724982258042e-03   2.9630429452257522e-03   2.9037825456193866e-03   2.8468460572665302e-03   2.7920994102965703e-03   2.7394186531430279e-03   2.6886890156825965e-03   2.6398040745748332e-03   2.5926650080277652e-03   2.5471799290075303e-03   2.5032632874249128e-03   2.4608353331152496e-03   2.4198216325193177e-03   2.3801526329029123e-03   2.3417632687479702e-03   2.3045926056295923e-03   2.2685835174790377e-03   2.2336823936373305e-03   2.1998388725399413e-03   2.1670055992502350e-03   2.1351380043866945e-03   2.1041941022736017e-03   2.0741343063928365e-03   2.0449212604310824e-03   2.0165196834062535e-03   1.9888962275230828e-03   1.9620193475537923e-03   1.9358591806681834e-03   1.9103874357507065e-03   1.8855772913420822e-03   1.8614033014314718e-03   1.8378413084035961e-03   1.8148683625147520e-03   1.7924626473335048e-03   1.7706034106368823e-03   1.7492709003019780e-03   1.7284463047766787e-03   1.7081116977524196e-03   1.6882499866969446e-03   1.6688448649364957e-03   1.6498807670051029e-03   1.6313428270040013e-03   1.6132168397370702e-03   1.5954892244087453e-03   1.5781469906894412e-03   1.5611777069702805e-03   1.5445694706441083e-03   1.5283108802634743e-03   1.5123910094387294e-03   1.4967993823506653e-03   1.4815259507623645e-03   1.4665610724242644e-03   1.4518954907749087e-03   1.4375203158475856e-03   1.4234270063000990e-03   1.4096073524913397e-03   1.3960534605342069e-03   1.3827577372597804e-03   1.3697128760325750e-03   1.3569118433611966e-03   1.3443478662528454e-03   1.3320144202638978e-03
   5.7536852784320462e-04   2.6451285809641484e-01   1.3364476560181976e-01   8.9271061712483196e-02   6.6999308325310675e-02   5.3616515512363183e-02   4.4688164685861398e-02   3.8308142027497924e-02   3.3521897840940160e-02   2.9798628842458319e-02   2.6819658866248548e-02   2.4382108933053759e-02   2.2350685637769992e-02   2.0631703337861129e-02   1.9158232265784031e-02   1.7881184026646842e-02   1.6763738400438766e-02   1.5777736317930939e-02   1.4901274728015279e-02   1.4117060728739125e-02   1.3411259312879575e-02   1.2772670241546638e-02   1.2192129352900385e-02   1.1662066017160157e-02   1.1176171205870290e-02   1.0729145210042318e-02   1.0316503567447434e-02   9.9344261105223531e-03   9.5796383565339722e-03   9.2493174344583113e-03   8.9410168241637611e-03   8.6526056605284590e-03   8.3822194168114549e-03   8.1282195537797954e-03   7.8891602889037162e-03   7.6637610617538128e-03   7.4508835881133273e-03   7.2495126347501661e-03   7.0587398295236230e-03   6.8777499620669615e-03   6.7058093392291830e-03   6.5422558444893893e-03   6.3864904173683958e-03   6.2379697216906884e-03   6.0961998135736226e-03   5.9607306536401559e-03   5.8311513349938570e-03   5.7070859203592096e-03   5.5881897995553684e-03   5.4741464929737877e-03   5.3646648386222791e-03   5.2594765100915661e-03   5.1583338208991067e-03   5.0610077773884177e-03   4.9672863479650782e-03   4.8769729211367704e-03   4.7898849287577611e-03   4.7058526141903201e-03   4.6247179278937327e-03   4.5463335353228985e-03   4.4705619240341847e-03   4.3972745986144510e-03   4.3263513535180421e-03   4.2576796151555692e-03   4.1911538456603070e-03   4.1266750016901547e-03   4.0641500424282500e-03   4.0034914816422058e-03   3.9446169792666285e-03   3.8874489684994338e-03   3.8319143148606450e-03   3.7779440040625330e-03   3.7254728558900568e-03   3.6744392615975152e-03   3.6247849425969569e-03   3.5764547284511724e-03   3.5293963523932185e-03   3.4835602627792321e-03   3.4388994490446019e-03   3.3953692808784573e-03   3.3529273594598615e-03   3.3115333797133833e-03   3.2711490026433631e-03   3.2317377368968970e-03   3.1932648287864773e-03   3.1556971600756314e-03   3.1190031528956995e-03   3.0831526812199798e-03   3.0481169883736460e-03   3.0138686101047305e-03   2.9803813027836348e-03   2.9476299763366806e-03   2.9155906315535083e-03   2.8842403014391112e-03   2.8535569963093065e-03   2.8235196523538342e-03   2.7941080834142152e-03   2.7653029357443877e-03   2.7370856455410869e-03   2.7094383990480912e-03   2.6823440950542099e-03   2.6557863096190763e-03   2.6297492628738826e-03   2.6042177877560252e-03   2.5791773005475129e-03   2.5546137730968698e-03   2.5305137066133779e-03   2.5068641069307773e-03   2.4836524611452060e-03   2.4608667155391010e-03
   1.6953848385747785e-04   3.8278556400893213e-02   1.9201973075463338e-02   1.2809150013436018e-02   9.6089264719292529e-03   7.6879070618693602e-03   6.4069364946521493e-03   5.4918396010504994e-03   4.8054618728891269e-03   4.2715840436819783e-03   3.8444658487342739e-03   3.4949960337397634e-03   3.2037652684916602e-03   2.9573353835288542e-03   2.7461071726367606e-03   2.5630409233022722e-03   2.4028566750053477e-03   2.2615167017479678e-03   2.1358804802298660e-03   2.0234686041447660e-03   1.9222975176311390e-03   1.8307614638098275e-03   1.7475466267558063e-03   1.6715676696882518e-03   1.6019201376256723e-03   1.5378442827526169e-03   1.4786972373411569e-03   1.4239313701685777e-03   1.3730772806380066e-03   1.3257303112106742e-03   1.2815397572474147e-03   1.2402001651925891e-03   1.2014442622934520e-03   1.1650371717844223e-03   1.1307716488908471e-03   1.0984641334949924e-03   1.0679514606736877e-03   1.0390881046490094e-03   1.0117438578943921e-03   9.8580186729336832e-04   9.6115696486825551e-04   9.3771424278753463e-04   9.1538783193970380e-04   8.9409985093558098e-04   8.7377949842598027e-04   8.5436226644168849e-04   8.3578925633964176e-04   8.1800658207379848e-04   8.0096484805606616e-04   7.8461869095173436e-04   7.6892637645872126e-04   7.5384944352394631e-04   7.3935238961115300e-04   7.2540239159836603e-04   7.1196905768639040e-04   6.9902420637153577e-04   6.8654166909958882e-04   6.7449711369283437e-04   6.6286788604306849e-04   6.5163286790347410e-04   6.4077234890117733e-04   6.3026791113862050e-04   6.2010232496244766e-04   6.1025945465908137e-04   6.0072417299126624e-04   5.9148228362348510e-04   5.8252045059955821e-04   5.7382613413563331e-04   5.6538753207845951e-04   5.5719352645421203e-04   5.4923363459881348e-04   5.4149796441806228e-04   5.3397717337605769e-04   5.2666243085442072e-04   5.1954538356344950e-04   5.1261812372036723e-04   5.0587315973979940e-04   4.9930338920809673e-04   4.9290207393654539e-04   4.8666281690925949e-04   4.8057954095997437e-04   4.7464646902832639e-04   4.6885810586079041e-04   4.6320922103443285e-04   4.5769483319324934e-04   4.5231019539722600e-04   4.4705078149355514e-04   4.4191227342776180e-04   4.3689054941997837e-04   4.3198167293832075e-04   4.2718188240736896e-04   4.2248758159520769e-04   4.1789533062739623e-04   4.1340183758067987e-04   4.0900395061327127e-04   4.0469865059216450e-04   4.0048304418124062e-04   3.9635435735691144e-04   3.9230992932076371e-04   3.8834720678113165e-04   3.8446373857777563e-04   3.8065717062588447e-04   3.7692524115748879e-04   3.7326577624007337e-04   3.6967668555372939e-04   3.6615595840961210e-04   3.6270165999376786e-04   3.5931192782158732e-04   3.5598496838923300e-04   3.5271905400939096e-04
   5.6446718524265360e-04   2.0878477778696813e-01   1.0531417382192795e-01   7.0325282565620054e-02   5.2774494236574133e-02   4.2230922093907101e-02   3.5197568254557526e-02   3.0171999438891855e-02   2.6402008483496869e-02   2.3469372150230962e-02   2.1123027641242045e-02   1.9203151283778679e-02   1.7603166921459013e-02   1.6249277141498576e-02   1.5088761907247835e-02   1.4082955501753302e-02   1.3202856033390683e-02   1.2426283972152936e-02   1.1735987541955812e-02   1.1118346242969694e-02   1.0562463220269887e-02   1.0059516897651277e-02   9.6022894028140859e-03   9.1848179894751854e-03   8.8021335893576497e-03   8.4500621020801962e-03   8.1250715347620048e-03   7.8241531061875799e-03   7.5447278255853885e-03   7.2845723977769238e-03   7.0417599457562553e-03   6.8146122052065725e-03   6.6016606817323655e-03   6.4016148698130470e-03   6.2133360797290791e-03   6.0358157509639255e-03   5.8681573797832350e-03   5.7095613772810147e-03   5.5593123181095208e-03   5.4167681508255601e-03   5.2813510265929415e-03   5.1525394699536266e-03   5.0298616680027417e-03   4.9128896959120304e-03   4.8012345298452490e-03   4.6945417247885746e-03   4.5924876561183351e-03   4.4947762409490947e-03   4.4011360692972727e-03   4.3113178865177579e-03   4.2250923778373150e-03   4.1422482135221751e-03   4.0625903195957635e-03   3.9859383443180199e-03   3.9121252950507146e-03   3.8409963238239739e-03   3.7724076430170096e-03   3.7062255551745908e-03   3.6423255831846842e-03   3.5805916889103525e-03   3.5209155699565476e-03   3.4631960256057241e-03   3.4073383841131295e-03   3.3532539845441689e-03   3.3008597071884829e-03   3.2500775473195006e-03   3.2008342277023527e-03   3.1530608458018752e-03   3.1066925521187386e-03   3.0616682564958138e-03   3.0179303595978461e-03   2.9754245070825773e-03   2.9340993642572645e-03   2.8939064092562807e-03   2.8547997429878209e-03   2.8167359142846427e-03   2.7796737588584798e-03   2.7435742508032852e-03   2.7084003655211257e-03   2.6741169530586331e-03   2.6406906209430806e-03   2.6080896256971647e-03   2.5762837722916169e-03   2.5452443208662115e-03   2.5149439001134794e-03   2.4853564267764325e-03   2.4564570307626689e-03   2.4282219854229515e-03   2.4006286425834740e-03   2.3736553719579238e-03   2.3472815045986993e-03   2.3214872800765714e-03   2.2962537971051278e-03   2.2715629673506891e-03   2.2473974721905097e-03   2.2237407222020127e-03   2.2005768191839187e-03   2.1778905205265633e-03   2.1556672057636075e-03   2.1338928451508921e-03   2.1125539701305528e-03   2.0916376455497221e-03   2.0711314435134091e-03   2.0510234187605097e-03   2.0313020854604074e-03   2.0119563953354832e-03   1.9929757170219584e-03   1.9743498165880652e-03   1.9560688391345362e-03   1.9381232914078980e-03
   5.8098568941706945e-04   1.6656660538595150e-01   8.3790549924542893e-02   5.5924015356550505e-02   4.1959786150041090e-02   3.3574052330506240e-02   2.7981197739624743e-02   2.3985343126275510e-02   2.0988004741174168e-02   1.8656510138166018e-02   1.6791185068045660e-02   1.5264933096547204e-02   1.3993008412219949e-02   1.2916733190469480e-02   1.1994190524401609e-02   1.1194638955099407e-02   1.0495020957526822e-02   9.8777034203123403e-03   9.3289711349217874e-03   8.8379959332661635e-03   8.3961150307430513e-03   7.9963155250693200e-03   7.6328594666862310e-03   7.3010067244709733e-03   6.9968071270003823e-03   6.7169424846231307e-03   6.4586050644242152e-03   6.2194030683253880e-03   5.9972863641935339e-03   5.7904875817403577e-03   5.5974749883957097e-03   5.4169144853682457e-03   5.2476387289980050e-03   5.0886218660786539e-03   4.9389587274062388e-03   4.7978475879629388e-03   4.6645758002628809e-03   4.5385077573179495e-03   4.4190747561048483e-03   4.3057664204341614e-03   4.1981234103385260e-03   4.0957311983397483e-03   3.9982147347890741e-03   3.9052338575534000e-03   3.8164793276331834e-03   3.7316693933483686e-03   3.6505468026607792e-03   3.5728761968914446e-03   3.4984418302144824e-03   3.4270455683894098e-03   3.3585051276396423e-03   3.2926525207168187e-03   3.2293326822613105e-03   3.1684022497788658e-03   3.1097284800614433e-03   3.0531882838142591e-03   2.9986673637136360e-03   2.9460594431938766e-03   2.8952655750133535e-03   2.8461935201346696e-03   2.7987571887157473e-03   2.7528761360844914e-03   2.7084751074893218e-03   2.6654836262061297e-03   2.6238356202596307e-03   2.5834690836007063e-03   2.5443257680853762e-03   2.5063509030373702e-03   2.4694929395548447e-03   2.4337033170510219e-03   2.3989362498053760e-03   2.3651485315525295e-03   2.3322993563552239e-03   2.3003501541998812e-03   2.2692644399221148e-03   2.2390076742180641e-03   2.2095471356284048e-03   2.1808518024975330e-03   2.1528922440127093e-03   2.1256405195186475e-03   2.0990700853834201e-03   2.0731557087631356e-03   2.0478733876764499e-03   2.0232002768567829e-03   1.9991146189007511e-03   1.9755956802766745e-03   1.9526236917975701e-03   1.9301797931994215e-03   1.9082459814981716e-03   1.8868050628282464e-03   1.8658406074918107e-03   1.8453369079717953e-03   1.8252789396831820e-03   1.8056523242564451e-03   1.7864432951645887e-03   1.7676386655210939e-03   1.7492257978904786e-03   1.7311925759662355e-03   1.7135273779827643e-03   1.6962190517386851e-03   1.6792568911187546e-03   1.6626306140105015e-03   1.6463303415198837e-03   1.6303465783976694e-03   1.6146701945950680e-03   1.5992924078733115e-03   1.5842047673975974e-03   1.5693991382509922e-03   1.5548676868086695e-03   1.5406028669172299e-03
   5.2872339126582100e-04   1.6969591558222677e-01   8.5463302426711171e-02   5.7052806948498860e-02   4.2809971839395888e-02   3.4255533241850190e-02   2.8549702152936757e-02   2.4472944772644861e-02   2.1414833515631941e-02   1.9036021591153404e-02   1.7132814978912791e-02   1.5575552567017282e-02   1.4277775577070738e-02   1.3179618646552175e-02   1.2238315733253752e-02   1.1422502166569636e-02   1.0708652706455959e-02   1.0078776387461906e-02   9.5188795489392231e-03   9.0179141126424979e-03   8.5670413123562512e-03   8.1591057477428640e-03   7.7882528541879182e-03   7.4496461480498041e-03   7.1392551508608747e-03   6.8536942053006285e-03   6.5900984831702243e-03   6.3460275442037452e-03   6.1193895588033433e-03   5.9083812073892810e-03   5.7114395988525964e-03   5.5272034943716379e-03   5.3544818012208296e-03   5.1922277945774982e-03   5.0395178881229982e-03   4.8955340437446182e-03   4.7595491127830972e-03   4.6309145542444844e-03   4.5090500921408311e-03   4.3934349639308690e-03   4.2836004816332431e-03   4.1791236815089811e-03   4.0796218808938980e-03   3.9847479945121934e-03   3.8941864894500937e-03   3.8076498794465791e-03   3.7248756764345636e-03   3.6456237312340084e-03   3.5696739066477432e-03   3.4968240354755903e-03   3.4268881235595770e-03   3.3596947642296170e-03   3.2950857356927967e-03   3.2329147572046344e-03   3.1730463834400624e-03   3.1153550194755559e-03   3.0597240413064403e-03   3.0060450089392323e-03   2.9542169608864572e-03   2.9041457804062538e-03   2.8557436251167361e-03   2.8089284127127572e-03   2.7636233564510802e-03   2.7197565448742449e-03   2.6772605609346207e-03   2.6360721362756385e-03   2.5961318369414716e-03   2.5573837772316708e-03   2.5197753588035183e-03   2.4832570324607880e-03   2.4477820803603151e-03   2.4133064166233747e-03   2.3797884045625487e-03   2.3471886889308395e-03   2.3154700417720247e-03   2.2845972206028257e-03   2.2545368377910840e-03   2.2252572401121316e-03   2.1967283975699511e-03   2.1689218006621996e-03   2.1418103653502636e-03   2.1153683450685023e-03   2.0895712491717593e-03   2.0643957672781808e-03   2.0398196990160577e-03   2.0158218887296659e-03   1.9923821647404760e-03   1.9694812827971927e-03   1.9471008733814440e-03   1.9252233925658689e-03   1.9038320761482919e-03   1.8829108968100019e-03   1.8624445240680264e-03   1.8424182868111115e-03   1.8228181382270001e-03   1.8036306229448160e-03   1.7848428462310299e-03   1.7664424450908147e-03   1.7484175611386938e-03   1.7307568151133793e-03   1.7134492829217120e-03   1.6964844731057176e-03   1.6798523056351291e-03   1.6635430919352775e-03   1.6475475160672259e-03   1.6318566169833016e-03   1.6164617717870393e-03   1.6013546799318035e-03   1.5865273482972681e-03   1.5719720770873595e-03
   1.4194085816198257e-04   1.0545934572718749e-01   5.3454394657640396e-02   3.5727438295442102e-02   2.6819614168097018e-02   2.1464607351984081e-02   1.7891213014917411e-02   1.5337415034535992e-02   1.3421425509898511e-02   1.1930879943139313e-02   1.0738258185386488e-02   9.7623666175898332e-03   8.9490548716761754e-03   8.2608232730828589e-03   7.6708803581437973e-03   7.1595756240918273e-03   6.7121691442992553e-03   6.3173879407326427e-03   5.9664633305523762e-03   5.6524721369459532e-03   5.3698754603675233e-03   5.1141891837061656e-03   4.8817443115249867e-03   4.6695098117172529e-03   4.4749597352620905e-03   4.2959722196655135e-03   4.1307517942125510e-03   3.9777689472431542e-03   3.8357126408854413e-03   3.7034526486287092e-03   3.5800094241702925e-03   3.4645298012234722e-03   3.3562672489721255e-03   3.2545657169706843e-03   3.1588463305920757e-03   3.0685963669910376e-03   2.9833600682056764e-03   2.9027309438722816e-03   2.8263452891821150e-03   2.7538766999832287e-03   2.6850314105447345e-03   2.6195443135425198e-03   2.5571755485733019e-03   2.4977075666539916e-03   2.4409425949877580e-03   2.3867004397380184e-03   2.3348165753783010e-03   2.2851404779395518e-03   2.2375341665889894e-03   2.1918709237808425e-03   2.1480341689805024e-03   2.1059164648846774e-03   2.0654186383026081e-03   2.0264490005552699e-03   1.9889226544928139e-03   1.9527608771066512e-03   1.9178905682873601e-03   1.8842437576056126e-03   1.8517571621136926e-03   1.8203717891145789e-03   1.7900325786526104e-03   1.7606880811677072e-03   1.7322901663432433e-03   1.7047937596817323e-03   1.6781566037757233e-03   1.6523390416145166e-03   1.6273038195896551e-03   1.6030159081411777e-03   1.5794423382287375e-03   1.5565520520222178e-03   1.5343157663899405e-03   1.5127058479227689e-03   1.4916961983725988e-03   1.4712621495066240e-03   1.4513803664867153e-03   1.4320287589782727e-03   1.4131863992766253e-03   1.3948334468130541e-03   1.3769510784679075e-03   1.3595214241762838e-03   1.3425275073631810e-03   1.3259531897907690e-03   1.3097831204411431e-03   1.2940026880942331e-03   1.2785979772929332e-03   1.2635557274165233e-03   1.2488632946093768e-03   1.2345086163352318e-03   1.2204801783481697e-03   1.2067669838902362e-03   1.1933585249425175e-03   1.1802447553717185e-03   1.1674160658280261e-03   1.1548632602624380e-03   1.1425775339429605e-03   1.1305504528592411e-03   1.1187739344143907e-03   1.1072402293111053e-03   1.0959419045467927e-03   1.0848718274392751e-03   1.0740231506109429e-03   1.0633892978649249e-03   1.0529639508920616e-03   1.0427410367522183e-03   1.0327147160778232e-03   1.0228793719514811e-03   1.0132295994131457e-03   1.0037601955556709e-03   9.9446615017060170e-04   9.8534263690887086e-04
