  -4.5903028260343945e+01   1.0569551290422831e+02   3.6769869839340932e+00   2.0352441349450823e+00   1.5451925169725667e+00   1.3310307118861111e+00   1.2178796068638236e+00   1.1507093859356003e+00   1.1075327020417298e+00   1.0781200157079296e+00   1.0571751242361858e+00   1.0417284401336335e+00   1.0300084525187558e+00   1.0209045362857423e+00   1.0136914203228318e+00   1.0078790486870710e+00   1.0031265636396238e+00   9.9919089752616319e-01   9.9589491735480096e-01   9.9310705750336425e-01   9.9072793591053598e-01   9.8868134404573693e-01   9.8690804947326827e-01   9.8536145013871490e-01   9.8400447377751998e-01   9.8280733066093773e-01   9.8174586136546682e-01   9.8080030603228519e-01   9.7995437652798179e-01   9.7919454918612037e-01   9.7850952015583148e-01   9.7788978198277809e-01   9.7732729152821129e-01   9.7681520737808414e-01   9.7634768060363841e-01   9.7591968683308283e-01   9.7552689056743880e-01   9.7516553485287572e-01   9.7483235103419019e-01   9.7452448451763563e-01   9.7423943337727470e-01   9.7397499732640103e-01   9.7372923510101639e-01   9.7350042870684939e-01   9.7328705329490528e-01   9.7308775167506123e-01   9.7290131266910451e-01   9.7272665265606117e-01   9.7256279978285376e-01   9.7240888040921658e-01   9.7226410743268032e-01   9.7212777020138186e-01   9.7199922577259068e-01   9.7187789131559921e-01   9.7176323749089633e-01   9.7165478266482053e-01   9.7155208784132763e-01   9.7145475221104904e-01   9.7136240923318062e-01   9.7127472317852692e-01   9.7119138607269107e-01   9.7111211498733596e-01   9.7103664963494352e-01   9.7096475022881901e-01   9.7089619557542839e-01   9.7083078137068157e-01   9.7076831867561486e-01   9.7070863255020523e-01   9.7065156082683934e-01   9.7059695300735682e-01   9.7054466926964189e-01   9.7049457957149921e-01   9.7044656284107755e-01   9.7040050624441865e-01   9.7035630452184407e-01   9.7031385938588732e-01   9.7027307897432991e-01   9.7023387735265376e-01   9.7019617406087211e-01   9.7015989370027134e-01   9.7012496555609617e-01   9.7009132325265068e-01   9.7005890443766907e-01   9.7002765049315276e-01   9.6999750627016645e-01   9.6996841984535143e-01   9.6994034229714698e-01   9.6991322749991726e-01   9.6988703193436610e-01   9.6986171451278080e-01   9.6983723641779740e-01   9.6981356095350135e-01   9.6979065340779935e-01   9.6976848092509593e-01   9.6974701238840377e-01   9.6972621831009587e-01   9.6970607073058390e-01   9.6968654312427238e-01   9.6966761031219684e-01   9.6964924838080968e-01   9.6963143460642243e-01   9.6961414738486118e-01   9.6959736616592529e-01   9.6958107139228011e-01   9.6956524444244419e-01   9.6954986757755812e-01   9.6953492389165452e-01   9.6952039726516537e-01   9.6950627232142983e-01   9.6949253438598260e-01   9.6947916944842139e-01   9.6946616412666908e-01   9.6945350563345989e-01   9.6944118174489147e-01   9.6942918077090190e-01   9.6941749152753409e-01   9.6940610331086874e-01   9.6939500587250826e-01   9.6938418939651150e-01   9.6937364447767771e-01   9.6936336210109308e-01   9.6935333362285570e-01   9.6934355075190182e-01   9.6933400553286286e-01   9.6932469032988544e-01   9.6931559781135490e-01   9.6930672093546355e-01   9.6929805293657201e-01   9.6928958731231252e-01   9.6928131781139093e-01   9.6927323842204149e-01   9.6926534336109749e-01   9.6925762706363827e-01   9.6925008417318037e-01   9.6924270953237812e-01   9.6923549817420518e-01   9.6922844531358832e-01   9.6922154633946722e-01   9.6921479680725520e-01   9.6920819243167888e-01   9.6920172907997426e-01   9.6919540276541927e-01   9.6918920964118438e-01   9.6918314599448341e-01   9.6917720824100662e-01   9.6917139291962306e-01   9.6916569668733532e-01   9.6916011631447319e-01   9.6915464868011536e-01   9.6914929076772416e-01   9.6914403966098395e-01   9.6913889253983188e-01   9.6913384667667046e-01   9.6912889943275304e-01   9.6912404825473331e-01   9.6911929067136982e-01   9.6911462429037831e-01   9.6911004679542301e-01   9.6910555594324210e-01   9.6910114956089843e-01   9.6909682554315058e-01   9.6909258184993741e-01   9.6908841650397159e-01   9.6908432758843577e-01   9.6908031324477706e-01   9.6907637167059413e-01   9.6907250111761412e-01   9.6906869988975353e-01   9.6906496634125960e-01   9.6906129887492864e-01   9.6905769594039770e-01   9.6905415603250533e-01   9.6905067768971986e-01   9.6904725949263004e-01   9.6904390006249697e-01   9.6904059805986342e-01   9.6903735218321829e-01   9.6903416116771446e-01   9.6903102378393546e-01   9.6902793883671179e-01   9.6902490516398232e-01   9.6902192163569945e-01   9.6901898715277712e-01   9.6901610064607768e-01   9.6901326107543861e-01   9.6901046742873509e-01   9.6900771872097768e-01   9.6900501399344408e-01   9.6900235231284326e-01   9.6899973277050999e-01   9.6899715448162915e-01   9.6899461658448849e-01   9.6899211823975884e-01   9.6898965862979936e-01   9.6898723695798916e-01   9.6898485244808175e-01   9.6898250434358302e-01   9.6898019190715112e-01   9.6897791442001779e-01   9.6897567118142902e-01   9.6897346150810693e-01   9.6897128473372851e-01   9.6896914020842395e-01   9.6896702729829087e-01   9.6896494538492628e-01   9.6896289386497392e-01   9.6896087214968696e-01   9.6895887966450545e-01   9.6895691584864840e-01   9.6895498015471904e-01   9.6895307204832282e-01   9.6895119100769944e-01   9.6894933652336512e-01   9.6894750809776842e-01   9.6894570524495593e-01   9.6894392749024971e-01   9.6894217436993435e-01   9.6894044543095503e-01   9.6893874023062443e-01   9.6893705833633959e-01   9.6893539932530715e-01   9.6893376278427790e-01   9.6893214830928953e-01   9.6893055550541685e-01   9.6892898398653071e-01   9.6892743337506371e-01   9.6892590330178330e-01   9.6892439340557224e-01   9.6892290333321540e-01   9.6892143273919318e-01   9.6891998128548085e-01   9.6891854864135485e-01   9.6891713448320393e-01   9.6891573849434676e-01   9.6891436036485423e-01   9.6891299979137757e-01   9.6891165647698163e-01   9.6891033013098249e-01   9.6890902046879024e-01   9.6890772721175678e-01   9.6890645008702680e-01   9.6890518882739463e-01   9.6890394317116380e-01   9.6890271286201179e-01   9.6890149764885780e-01   9.6890029728573501e-01   9.6889911153166552e-01   9.6889794015054009e-01   9.6889678291100012e-01   9.6889563958632352e-01   9.6889450995431370e-01   9.6889339379719142e-01   9.6889229090149032e-01   9.6889120105795401e-01   9.6889012406143793e-01   9.6888905971081141e-01   9.6888800780886519e-01   9.6888696816221909e-01   9.6888594058123323e-01   9.6888492487992206e-01   9.6888392087586961e-01   9.6888292839014822e-01   9.6888194724723797e-01   9.6888097727494982e-01   9.6888001830434967e-01   9.6887907016968500e-01   9.6887813270831302e-01   9.6887720576063108e-01   9.6887628917000879e-01   9.6887538278272156e-01   9.6887448644788654e-01   9.6887360001739931e-01   9.6887272334587338e-01   9.6887185629058004e-01   9.6887099871139015e-01   9.6887015047071823e-01   9.6886931143346644e-01   9.6886848146697135e-01   9.6886766044095141e-01   9.6886684822745550e-01   9.6886604470081339e-01   9.6886524973758703e-01   9.6886446321652331e-01   9.6886368501850728e-01   9.6886291502651778e-01   9.6886215312558288e-01   9.6886139920273728e-01   9.6886065314698033e-01   9.6885991484923495e-01   9.6885918420230821e-01   9.6885846110085216e-01   9.6885774544132575e-01   9.6885703712195792e-01   9.6885633604271149e-01   9.6885564210524744e-01   9.6885495521289100e-01   9.6885427527059775e-01   9.6885360218492034e-01   9.6885293586397692e-01   9.6885227621741954e-01   9.6885162315640372e-01   9.6885097659355812e-01   9.6885033644295571e-01   9.6884970262008496e-01   9.6884907504182227e-01   9.6884845362640448e-01   9.6884783829340193e-01   9.6884722896369324e-01   9.6884662555943912e-01   9.6884602800405784e-01   9.6884543622220087e-01   9.6884485013972921e-01   9.6884426968369020e-01   9.6884369478229437e-01   9.6884312536489381e-01   9.6884256136196034e-01   9.6884200270506393e-01   9.6884144932685257e-01   9.6884090116103105e-01   9.6884035814234226e-01   9.6883982020654658e-01   9.6883928729040392e-01   9.6883875933165453e-01   9.6883823626900067e-01   9.6883771804208951e-01   9.6883720459149525e-01   9.6883669585870180e-01   9.6883619178608671e-01   9.6883569231690481e-01   9.6883519739527146e-01   9.6883470696614804e-01   9.6883422097532579e-01   9.6883373936941108e-01   9.6883326209581100e-01   9.6883278910271875e-01   9.6883232033909927e-01   9.6883185575467645e-01   9.6883139529991857e-01   9.6883093892602556e-01   9.6883048658491622e-01   9.6883003822921543e-01   9.6882959381224154e-01   9.6882915328799446e-01   9.6882871661114367e-01   9.6882828373701679e-01   9.6882785462158749e-01   9.6882742922146514e-01   9.6882700749388329e-01   9.6882658939668909e-01   9.6882617488833267e-01   9.6882576392785713e-01   9.6882535647488777e-01   9.6882495248962297e-01   9.6882455193282380e-01   9.6882415476580508e-01   9.6882376095042544e-01   9.6882337044907862e-01   9.6882298322468419e-01   9.6882259924067893e-01   9.6882221846100847e-01   9.6882184085011791e-01   9.6882146637294453e-01   9.6882109499490932e-01   9.6882072668190855e-01   9.6882036140030658e-01   9.6881999911692773e-01   9.6881963979904917e-01   9.6881928341439305e-01   9.6881892993111962e-01   9.6881857931781989e-01   9.6881823154350877e-01   9.6881788657761825e-01   9.6881754438999057e-01   9.6881720495087176e-01   9.6881686823090507e-01   9.6881653420112457e-01   9.6881620283294922e-01   9.6881587409817627e-01   9.6881554796897573e-01   9.6881522441788426e-01   9.6881490341779930e-01   9.6881458494197359e-01   9.6881426896400946e-01   9.6881395545785343e-01   9.6881364439779094e-01   9.6881333575844075e-01   9.6881302951475001e-01   9.6881272564198939e-01   9.6881242411574742e-01   9.6881212491192625e-01   9.6881182800673649e-01   9.6881153337669279e-01   9.6881124099860871e-01   9.6881095084959257e-01   9.6881066290704276e-01   9.6881037714864349e-01   9.6881009355236025e-01   9.6880981209643580e-01   9.6880953275938586e-01   9.6880925551999508e-01   9.6880898035731300e-01   9.6880870725064994e-01   9.6880843617957324e-01   9.6880816712390361e-01   9.6880790006371098e-01   9.6880763497931122e-01   9.6880737185126209e-01   9.6880711066036018e-01   9.6880685138763700e-01   9.6880659401435565e-01   9.6880633852200737e-01   9.6880608489230846e-01   9.6880583310719681e-01   9.6880558314882870e-01   9.6880533499957544e-01   9.6880508864202086e-01   9.6880484405895761e-01   9.6880460123338452e-01   9.6880436014850346e-01   9.6880412078771672e-01   9.6880388313462351e-01   9.6880364717301815e-01   9.6880341288688632e-01   9.6880318026040302e-01   9.6880294927792954e-01   9.6880271992401090e-01   9.6880249218337333e-01   9.6880226604092190e-01   9.6880204148173743e-01   9.6880181849107483e-01   9.6880159705435998e-01   9.6880137715718762e-01   9.6880115878531936e-01   9.6880094192468069e-01   9.6880072656135929e-01   9.6880051268160228e-01   9.6880030027181474e-01   9.6880008931855666e-01   9.6879987980854165e-01   9.6879967172863435e-01   9.6879946506584846e-01   9.6879925980734460e-01   9.6879905594042892e-01   9.6879885345255012e-01   9.6879865233129858e-01   9.6879845256440367e-01   9.6879825413973220e-01   9.6879805704528665e-01   9.6879786126920320e-01   9.6879766679974988e-01   9.6879747362532509e-01   9.6879728173445578e-01   9.6879709111579548e-01   9.6879690175812272e-01   9.6879671365033992e-01   9.6879652678147088e-01   9.6879634114065993e-01   9.6879615671716979e-01   9.6879597350038038e-01   9.6879579147978734e-01   9.6879561064499997e-01   9.6879543098574061e-01   9.6879525249184228e-01   9.6879507515324814e-01   9.6879489896000914e-01   9.6879472390228349e-01   9.6879454997033443e-01   9.6879437715452987e-01   9.6879420544534023e-01   9.6879403483333726e-01   9.6879386530919320e-01   9.6879369686367922e-01   9.6879352948766373e-01   9.6879336317211218e-01   9.6879319790808460e-01   9.6879303368673564e-01   9.6879287049931218e-01   9.6879270833715314e-01   9.6879254719168795e-01   9.6879238705443504e-01   9.6879222791700159e-01   9.6879206977108157e-01   9.6879191260845521e-01   9.6879175642098758e-01   9.6879160120062802e-01   9.6879144693940822e-01   9.6879129362944250e-01   9.6879114126292531e-01   9.6879098983213163e-01   9.6879083932941490e-01   9.6879068974720683e-01   9.6879054107801577e-01   9.6879039331442651e-01   9.6879024644909872e-01   9.6879010047476632e-01   9.6878995538423651e-01   9.6878981117038920e-01   9.6878966782617559e-01   9.6878952534461760e-01   9.6878938371880707e-01   9.6878924294190494e-01   9.6878910300714005e-01   9.6878896390780889e-01   9.6878882563727442e-01   9.6878868818896546e-01   9.6878855155637555e-01   9.6878841573306285e-01   9.6878828071264877e-01   9.6878814648881739e-01   9.6878801305531492e-01   9.6878788040594876e-01   9.6878774853458682e-01   9.6878761743515673e-01   9.6878748710164564e-01   9.6878735752809852e-01   9.6878722870861878e-01   9.6878710063736639e-01   9.6878697330855790e-01   9.6878684671646575e-01   9.6878672085541739e-01   9.6878659571979475e-01   9.6878647130403384e-01   9.6878634760262350e-01   9.6878622461010555e-01   9.6878610232107376e-01   9.6878598073017330e-01   9.6878585983210019e-01   9.6878573962160086e-01   9.6878562009347113e-01   9.6878550124255636e-01   9.6878538306375006e-01   9.6878526555199429e-01   9.6878514870227816e-01   9.6878503250963799e-01   9.6878491696915636e-01   9.6878480207596185e-01   9.6878468782522853e-01   9.6878457421217523e-01   9.6878446123206530e-01   9.6878434888020581e-01   9.6878423715194739e-01   9.6878412604268360e-01   9.6878401554785021e-01   9.6878390566292549e-01   9.6878379638342871e-01   9.6878368770492040e-01   9.6878357962300188e-01   9.6878347213331439e-01   9.6878336523153907e-01   9.6878325891339623e-01   9.6878315317464514e-01   9.6878304801108339e-01   9.6878294341854687e-01   9.6878283939290888e-01   9.6878273593007991e-01   9.6878263302600731e-01   9.6878253067667486e-01   9.6878242887810240e-01   9.6878232762634531e-01   9.6878222691749427e-01   9.6878212674767494e-01   9.6878202711304717e-01   9.6878192800980523e-01   9.6878182943417712e-01   9.6878173138242418e-01   9.6878163385084071e-01   9.6878153683575408e-01   9.6878144033352354e-01   9.6878134434054064e-01   9.6878124885322869e-01   9.6878115386804209e-01   9.6878105938146652e-01   9.6878096539001812e-01   9.6878087189024353e-01   9.6878077887871938e-01   9.6878068635205217e-01   9.6878059430687768e-01   9.6878050273986105e-01   9.6878041164769590e-01   9.6878032102710454e-01   9.6878023087483767e-01   9.6878014118767375e-01   9.6878005196241890e-01   9.6877996319590665e-01   9.6877987488499751e-01   9.6877978702657908e-01   9.6877969961756516e-01   9.6877961265489609e-01   9.6877952613553797e-01   9.6877944005648287e-01   9.6877935441474805e-01   9.6877926920737634e-01   9.6877918443143507e-01   9.6877910008401669e-01   9.6877901616223794e-01   9.6877893266323978e-01   9.6877884958418703e-01   9.6877876692226850e-01   9.6877868467469619e-01   9.6877860283870543e-01   9.6877852141155474e-01   9.6877844039052530e-01   9.6877835977292082e-01   9.6877827955606743e-01   9.6877819973731327e-01   9.6877812031402855e-01   9.6877804128360501e-01   9.6877796264345584e-01   9.6877788439101553e-01   9.6877780652373979e-01   9.6877772903910497e-01   9.6877765193460796e-01   9.6877757520776642e-01   9.6877749885611786e-01   9.6877742287722013e-01   9.6877734726865072e-01   9.6877727202800690e-01   9.6877719715290533e-01   9.6877712264098204e-01   9.6877704848989177e-01   9.6877697469730872e-01   9.6877690126092542e-01   9.6877682817845301e-01   9.6877675544762110e-01   9.6877668306617715e-01   9.6877661103188717e-01   9.6877653934253438e-01   9.6877646799592021e-01   9.6877639698986329e-01   9.6877632632219957e-01   9.6877625599078232e-01   9.6877618599348148e-01   9.6877611632818439e-01   9.6877604699279440e-01   9.6877597798523196e-01   9.6877590930343349e-01   9.6877584094535185e-01   9.6877577290895589e-01   9.6877570519223022e-01   9.6877563779317544e-01   9.6877557070980769e-01   9.6877550394015843e-01   9.6877543748227457e-01   9.6877537133421809e-01   9.6877530549406632e-01   9.6877523995991111e-01   9.6877517472985908e-01   9.6877510980203185e-01   9.6877504517456503e-01   9.6877498084560898e-01   9.6877491681332817e-01   9.6877485307590083e-01   9.6877478963151975e-01   9.6877472647839102e-01   9.6877466361473463e-01   9.6877460103878432e-01   9.6877453874878694e-01   9.6877447674300299e-01   9.6877441501970596e-01   9.6877435357718245e-01   9.6877429241373225e-01   9.6877423152766762e-01   9.6877417091731399e-01   9.6877411058100915e-01   9.6877405051710330e-01   9.6877399072395931e-01   9.6877393119995214e-01   9.6877387194346909e-01   9.6877381295290921e-01   9.6877375422668399e-01   9.6877369576321615e-01   9.6877363756094081e-01   9.6877357961830424e-01   9.6877352193376431e-01   9.6877346450579072e-01   9.6877340733286388e-01   9.6877335041347601e-01   9.6877329374612997e-01   9.6877323732934006e-01   9.6877318116163125e-01   9.6877312524153947e-01   9.6877306956761133e-01   9.6877301413840411e-01   9.6877295895248561e-01   9.6877290400843419e-01   9.6877284930483842e-01   9.6877279484029744e-01   9.6877274061342011e-01   9.6877268662282590e-01   9.6877263286714399e-01   9.6877257934501348e-01   9.6877252605508346e-01   9.6877247299601255e-01   9.6877242016646947e-01   9.6877236756513196e-01   9.6877231519068774e-01   9.6877226304183373e-01   9.6877221111727607e-01   9.6877215941573047e-01   9.6877210793592161e-01   9.6877205667658339e-01   9.6877200563645849e-01   9.6877195481429890e-01   9.6877190420886528e-01   9.6877185381892694e-01   9.6877180364326232e-01   9.6877175368065804e-01   9.6877170392990963e-01   9.6877165438982105e-01   9.6877160505920457e-01
