  -3.6212010988775475e+01   3.2827182471525906e-01   3.4087320748174121e-01   3.4326226697389872e-01   3.4410261790475821e-01   3.4449231770031169e-01   3.4470420246827038e-01   3.4483202906096155e-01   3.4491502033552057e-01   3.4497193112277469e-01   3.4501264518684382e-01   3.4504277227269847e-01   3.4506568826238659e-01   3.4508352340937254e-01   3.4509767574935890e-01   3.4510909358459591e-01   3.4511843854489815e-01   3.4512618362325298e-01   3.4513267421662169e-01   3.4513816730699010e-01   3.4514285729209732e-01   3.4514689342231886e-01   3.4515039182216950e-01   3.4515344393658987e-01   3.4515612256748907e-01   3.4515848625538736e-01   3.4516058250505233e-01   3.4516245019098524e-01   3.4516412137270125e-01   3.4516562267968026e-01   3.4516697637874677e-01   3.4516820120445274e-01   3.4516931301074943e-01   3.4517032528658942e-01   3.4517124956698553e-01   3.4517209576306945e-01   3.4517287242888967e-01   3.4517358697843636e-01   3.4517424586322859e-01   3.4517485471844717e-01   3.4517541848382183e-01   3.4517594150413800e-01   3.4517642761319639e-01   3.4517688020426779e-01   3.4517730228946969e-01   3.4517769655001135e-01   3.4517806537887796e-01   3.4517841091722695e-01   3.4517873508553260e-01   3.4517903961032798e-01   3.4517932604724155e-01   3.4517959580090291e-01   3.4517985014219565e-01   3.4518009022325336e-01   3.4518031709052988e-01   3.4518053169622182e-01   3.4518073490827572e-01   3.4518092751917789e-01   3.4518111025369219e-01   3.4518128377568780e-01   3.4518144869417750e-01   3.4518160556866817e-01   3.4518175491391301e-01   3.4518189720413911e-01   3.4518203287681687e-01   3.4518216233602655e-01   3.4518228595547040e-01   3.4518240408117234e-01   3.4518251703390246e-01   3.4518262511135639e-01   3.4518272859011900e-01   3.4518282772743597e-01   3.4518292276281365e-01   3.4518301391946721e-01   3.4518310140563241e-01   3.4518318541575616e-01   3.4518326613157746e-01   3.4518334372311138e-01   3.4518341834954508e-01   3.4518349016005484e-01   3.4518355929455202e-01   3.4518362588436541e-01   3.4518369005286492e-01   3.4518375191603384e-01   3.4518381158299305e-01   3.4518386915648247e-01   3.4518392473330384e-01   3.4518397840472786e-01   3.4518403025686889e-01   3.4518408037103093e-01   3.4518412882402627e-01   3.4518417568847015e-01   3.4518422103305291e-01   3.4518426492279175e-01   3.4518430741926420e-01   3.4518434858082392e-01   3.4518438846280131e-01   3.4518442711768937e-01   3.4518446459531676e-01   3.4518450094300829e-01
  -1.5692369548983978e+01   3.2236248328365108e-01   3.3939338074202374e-01   3.4260435923518467e-01   3.4373250383286263e-01   3.4425543250011681e-01   3.4453969423609937e-01   3.4471116381383687e-01   3.4482248185448466e-01   3.4489881373994447e-01   3.4495341978188543e-01   3.4499382545753515e-01   3.4502455921327385e-01   3.4504847845386111e-01   3.4506745835669222e-01   3.4508277083675676e-01   3.4509530328744598e-01   3.4510569008598974e-01   3.4511439447087516e-01   3.4512176109599130e-01   3.4512805067692232e-01   3.4513346337823864e-01   3.4513815493710409e-01   3.4514224799152343e-01   3.4514584017651095e-01   3.4514901000065379e-01   3.4515182117222126e-01   3.4515432582529149e-01   3.4515656695430158e-01   3.4515858027145302e-01   3.4516039563820200e-01   3.4516203817890218e-01   3.4516352915476950e-01   3.4516488665535933e-01   3.4516612614983877e-01   3.4516726092962619e-01   3.4516830246619240e-01   3.4516926070211001e-01   3.4517014428921294e-01   3.4517096078457216e-01   3.4517171681261521e-01   3.4517241819991279e-01   3.4517307008777531e-01   3.4517367702673712e-01   3.4517424305618488e-01   3.4517477177173955e-01   3.4517526638249829e-01   3.4517572975984434e-01   3.4517616447921384e-01   3.4517657285595843e-01   3.4517695697623813e-01   3.4517731872371682e-01   3.4517765980269860e-01   3.4517798175823866e-01   3.4517828599367084e-01   3.4517857378592604e-01   3.4517884629895229e-01   3.4517910459550216e-01   3.4517934964750968e-01   3.4517958234524687e-01   3.4517980350542071e-01   3.4518001387834929e-01   3.4518021415433398e-01   3.4518040496932911e-01   3.4518058690999709e-01   3.4518076051822277e-01   3.4518092629515285e-01   3.4518108470481684e-01   3.4518123617737734e-01   3.4518138111205371e-01   3.4518151987975504e-01   3.4518165282545565e-01   3.4518178027034091e-01   3.4518190251374925e-01   3.4518201983493130e-01   3.4518213249464597e-01   3.4518224073661080e-01   3.4518234478882120e-01   3.4518244486475164e-01   3.4518254116445196e-01   3.4518263387554754e-01   3.4518272317415383e-01   3.4518280922571370e-01   3.4518289218576398e-01   3.4518297220063876e-01   3.4518304940811534e-01   3.4518312393800765e-01   3.4518319591271202e-01   3.4518326544771050e-01   3.4518333265203383e-01   3.4518339762868955e-01   3.4518346047505655e-01   3.4518352128325058e-01   3.4518358014046158e-01   3.4518363712926647e-01   3.4518369232791929e-01   3.4518374581061945e-01   3.4518379764776164e-01   3.4518384790616735e-01   3.4518389664930044e-01
  -2.3686258330515891e+01   3.3679701116051652e-01   3.4304472536158581e-01   3.4423077576720618e-01   3.4464807503443828e-01   3.4484160946586834e-01   3.4494684143805077e-01   3.4501032778965157e-01   3.4505154689031953e-01   3.4507981294888446e-01   3.4510003467906281e-01   3.4511499818280073e-01   3.4512638012884189e-01   3.4513523854191325e-01   3.4514226778451018e-01   3.4514793885290451e-01   3.4515258036248730e-01   3.4515642723827694e-01   3.4515965103176688e-01   3.4516237938091698e-01   3.4516470883952849e-01   3.4516671353767681e-01   3.4516845115249184e-01   3.4516996710323156e-01   3.4517129754949921e-01   3.4517247156751457e-01   3.4517351275222291e-01   3.4517444041205469e-01   3.4517527047054253e-01   3.4517601615420185e-01   3.4517668852268069e-01   3.4517729688119730e-01   3.4517784910421545e-01   3.4517835189153567e-01   3.4517881097246272e-01   3.4517923126974037e-01   3.4517961703206645e-01   3.4517997194188588e-01   3.4518029920359616e-01   3.4518060161612935e-01   3.4518088163299526e-01   3.4518114141220169e-01   3.4518138285795646e-01   3.4518160765566114e-01   3.4518181730140268e-01   3.4518201312690971e-01   3.4518219632075314e-01   3.4518236794642387e-01   3.4518252895780166e-01   3.4518268021243809e-01   3.4518282248299798e-01   3.4518295646714670e-01   3.4518308279611942e-01   3.4518320204216946e-01   3.4518331472506009e-01   3.4518342131773783e-01   3.4518352225130333e-01   3.4518361791937668e-01   3.4518370868194109e-01   3.4518379486873391e-01   3.4518387678224588e-01   3.4518395470037866e-01   3.4518402887880523e-01   3.4518409955306961e-01   3.4518416694045917e-01   3.4518423124167674e-01   3.4518429264233658e-01   3.4518435131430564e-01   3.4518440741690726e-01   3.4518446109800410e-01   3.4518451249497328e-01   3.4518456173558620e-01   3.4518460893880354e-01   3.4518465421549405e-01   3.4518469766908666e-01   3.4518473939616118e-01   3.4518477948698573e-01   3.4518481802600526e-01   3.4518485509228647e-01   3.4518489075992387e-01   3.4518492509841014e-01   3.4518495817297506e-01   3.4518499004489539e-01   3.4518502077177887e-01   3.4518505040782488e-01   3.4518507900406337e-01   3.4518510660857493e-01   3.4518513326669276e-01   3.4518515902118924e-01   3.4518518391244718e-01   3.4518520797861857e-01   3.4518523125577083e-01   3.4518525377802167e-01   3.4518527557766471e-01   3.4518529668528480e-01   3.4518531712986578e-01   3.4518533693888964e-01   3.4518535613842927e-01   3.4518537475323413e-01   3.4518539280680993e-01
  -4.1095653831388830e+01   3.3996188097889768e-01   3.4383757348510258e-01   3.4458329022700629e-01   3.4484639170790204e-01   3.4496854026298324e-01   3.4503499090357559e-01   3.4507509203148623e-01   3.4510113269590981e-01   3.4511899222830100e-01   3.4513177011128160e-01   3.4514122594521035e-01   3.4514841881971586e-01   3.4515401712794791e-01   3.4515845956331948e-01   3.4516204371870124e-01   3.4516497723694395e-01   3.4516740856722450e-01   3.4516944611695655e-01   3.4517117054602398e-01   3.4517264287246691e-01   3.4517390994447011e-01   3.4517500821308450e-01   3.4517596638303688e-01   3.4517680730732081e-01   3.4517754936243095e-01   3.4517820746079531e-01   3.4517879380580335e-01   3.4517931846159267e-01   3.4517978978777020e-01   3.4518021477445598e-01   3.4518059930293904e-01   3.4518094835023844e-01   3.4518126615095390e-01   3.4518155632630071e-01   3.4518182198771891e-01   3.4518206582062511e-01   3.4518229015254026e-01   3.4518249700883757e-01   3.4518268815861680e-01   3.4518286515265334e-01   3.4518302935494982e-01   3.4518318196909337e-01   3.4518332406037311e-01   3.4518345657442034e-01   3.4518358035298191e-01   3.4518369614732020e-01   3.4518380462963899e-01   3.4518390640286090e-01   3.4518400200902261e-01   3.4518409193650673e-01   3.4518417662629125e-01   3.4518425647736545e-01   3.4518433185143799e-01   3.4518440307704001e-01   3.4518447045311135e-01   3.4518453425214179e-01   3.4518459472293106e-01   3.4518465209301746e-01   3.4518470657082190e-01   3.4518475834754325e-01   3.4518480759883829e-01   3.4518485448631342e-01   3.4518489915885203e-01   3.4518494175379799e-01   3.4518498239801215e-01   3.4518502120881855e-01   3.4518505829485147e-01   3.4518509375681683e-01   3.4518512768817650e-01   3.4518516017576445e-01   3.4518519130034325e-01   3.4518522113710626e-01   3.4518524975613213e-01   3.4518527722279679e-01   3.4518530359814714e-01   3.4518532893924048e-01   3.4518535329945338e-01   3.4518537672876293e-01   3.4518539927400332e-01   3.4518542097910004e-01   3.4518544188528405e-01   3.4518546203128764e-01   3.4518548145352407e-01   3.4518550018625205e-01   3.4518551826172711e-01   3.4518553571034039e-01   3.4518555256074662e-01   3.4518556883998164e-01   3.4518558457357101e-01   3.4518559978563029e-01   3.4518561449895718e-01   3.4518562873511732e-01   3.4518564251452294e-01   3.4518565585650662e-01   3.4518566877938867e-01   3.4518568130054017e-01   3.4518569343644162e-01   3.4518570520273684e-01   3.4518571661428354e-01
  -1.8844912126571558e+01   3.3527716899955473e-01   3.4267776709969594e-01   3.4406877424929622e-01   3.4455716483189336e-01   3.4478349090652255e-01   3.4490650547263613e-01   3.4498070390160313e-01   3.4502887141784189e-01   3.4506189940627063e-01   3.4508552637810536e-01   3.4510300887160356e-01   3.4511630642897739e-01   3.4512665546655780e-01   3.4513486736723936e-01   3.4514149247494053e-01   3.4514691475001569e-01   3.4515140867392241e-01   3.4515517467823836e-01   3.4515836188486787e-01   3.4516108309729532e-01   3.4516342492001190e-01   3.4516545473495303e-01   3.4516722560301544e-01   3.4516877976708860e-01   3.4517015119469585e-01   3.4517136744978322e-01   3.4517245108856787e-01   3.4517342071289142e-01   3.4517429177385722e-01   3.4517507719118629e-01   3.4517578783505054e-01   3.4517643290420447e-01   3.4517702022516078e-01   3.4517755649070408e-01   3.4517804745140329e-01   3.4517849807041756e-01   3.4517891264942074e-01   3.4517929493164329e-01   3.4517964818666219e-01   3.4517997528054317e-01   3.4518027873415680e-01   3.4518056077189391e-01   3.4518082336254480e-01   3.4518106825375067e-01   3.4518129700115657e-01   3.4518151099317773e-01   3.4518171147211685e-01   3.4518189955223483e-01   3.4518207623526692e-01   3.4518224242378853e-01   3.4518239893276476e-01   3.4518254649956104e-01   3.4518268579264344e-01   3.4518281741916251e-01   3.4518294193158056e-01   3.4518305983347780e-01   3.4518317158465250e-01   3.4518327760561013e-01   3.4518337828152523e-01   3.4518347396574467e-01   3.4518356498289193e-01   3.4518365163162451e-01   3.4518373418708681e-01   3.4518381290309691e-01   3.4518388801410010e-01   3.4518395973691640e-01   3.4518402827230704e-01   3.4518409380638082e-01   3.4518415651185902e-01   3.4518421654921450e-01   3.4518427406769953e-01   3.4518432920627418e-01   3.4518438209444635e-01   3.4518443285303307e-01   3.4518448159485104e-01   3.4518452842534392e-01   3.4518457344315323e-01   3.4518461674063822e-01   3.4518465840434981e-01   3.4518469851546352e-01   3.4518473715017528e-01   3.4518477438006340e-01   3.4518481027242037e-01   3.4518484489055734e-01   3.4518487829408312e-01   3.4518491053916128e-01   3.4518494167874630e-01   3.4518497176280111e-01   3.4518500083849746e-01   3.4518502895040132e-01   3.4518505614064326e-01   3.4518508244907692e-01   3.4518510791342472e-01   3.4518513256941330e-01   3.4518515645089903e-01   3.4518517958998401e-01   3.4518520201712433e-01   3.4518522376123001e-01   3.4518524484975849e-01
  -2.2112683883489318e+01   3.3008593993888152e-01   3.4136567453375699e-01   3.4348442533998080e-01   3.4422823196526836e-01   3.4457290363898124e-01   3.4476023778511233e-01   3.4487323016225857e-01   3.4494658098468456e-01   3.4499687663237344e-01   3.4503285609177653e-01   3.4505947858371533e-01   3.4507972817549099e-01   3.4509548771959264e-01   3.4510799280936805e-01   3.4511808151895940e-01   3.4512633854891861e-01   3.4513318188280634e-01   3.4513891673962738e-01   3.4514377020322362e-01   3.4514791405129180e-01   3.4515148016543618e-01   3.4515457115499876e-01   3.4515726782115375e-01   3.4515963449136278e-01   3.4516172289133212e-01   3.4516357499538569e-01   3.4516522515207237e-01   3.4516670168821673e-01   3.4516802813270064e-01   3.4516922415962054e-01   3.4517030632202300e-01   3.4517128862772462e-01   3.4517218299489616e-01   3.4517299961527143e-01   3.4517374724578187e-01   3.4517443344429455e-01   3.4517506476137017e-01   3.4517564689717439e-01   3.4517618483059609e-01   3.4517668292605935e-01   3.4517714502232727e-01   3.4517757450668524e-01   3.4517797437719194e-01   3.4517834729514152e-01   3.4517869562945797e-01   3.4517902149440849e-01   3.4517932678176144e-01   3.4517961318830409e-01   3.4517988223947027e-01   3.4518013530969405e-01   3.4518037363999743e-01   3.4518059835323373e-01   3.4518081046733745e-01   3.4518101090687192e-01   3.4518120051312179e-01   3.4518138005293453e-01   3.4518155022648656e-01   3.4518171167411998e-01   3.4518186498237491e-01   3.4518201068932464e-01   3.4518214928930291e-01   3.4518228123710248e-01   3.4518240695171060e-01   3.4518252681963912e-01   3.4518264119789910e-01   3.4518275041666197e-01   3.4518285478164490e-01   3.4518295457625275e-01   3.4518305006350369e-01   3.4518314148776436e-01   3.4518322907631460e-01   3.4518331304076133e-01   3.4518339357831807e-01   3.4518347087296375e-01   3.4518354509649446e-01   3.4518361640947887e-01   3.4518368496212737e-01   3.4518375089508352e-01   3.4518381434014628e-01   3.4518387542092899e-01   3.4518393425346200e-01   3.4518399094674401e-01   3.4518404560324739e-01   3.4518409831938168e-01   3.4518414918591861e-01   3.4518419828838354e-01   3.4518424570741496e-01   3.4518429151909585e-01   3.4518433579525903e-01   3.4518437860376894e-01   3.4518442000878174e-01   3.4518446007098602e-01   3.4518449884782515e-01   3.4518453639370333e-01   3.4518457276017661e-01   3.4518460799612982e-01   3.4518464214794109e-01   3.4518467525963442e-01   3.4518470737302159e-01
  -2.1976756571482980e+01   3.2103186932569849e-01   3.3903597261228852e-01   3.4244344498258239e-01   3.4364158152947683e-01   3.4419712120416512e-01   3.4449915459745789e-01   3.4468135934352517e-01   3.4479965274321939e-01   3.4488077047078824e-01   3.4493880157392831e-01   3.4498174236136953e-01   3.4501440482078333e-01   3.4503982537117922e-01   3.4505999671971371e-01   3.4507627052786516e-01   3.4508958984187710e-01   3.4510062883265696e-01   3.4510987980228414e-01   3.4511770903147393e-01   3.4512439359761310e-01   3.4513014622839622e-01   3.4513513243656180e-01   3.4513948255867027e-01   3.4514330035915652e-01   3.4514666927558607e-01   3.4514965701621297e-01   3.4515231898855525e-01   3.4515470088673317e-01   3.4515684066545171e-01   3.4515877006134210e-01   3.4516051577650925e-01   3.4516210040736012e-01   3.4516354317949022e-01   3.4516486053356538e-01   3.4516606659575200e-01   3.4516717355798304e-01   3.4516819198728166e-01   3.4516913107887498e-01   3.4516999886447536e-01   3.4517080238458026e-01   3.4517154783172255e-01   3.4517224067013763e-01   3.4517288573618155e-01   3.4517348732295949e-01   3.4517404925193945e-01   3.4517457493378934e-01   3.4517506742025178e-01   3.4517552944853430e-01   3.4517596347942420e-01   3.4517637173012183e-01   3.4517675620261218e-01   3.4517711870825496e-01   3.4517746088915813e-01   3.4517778423680667e-01   3.4517809010834283e-01   3.4517837974082927e-01   3.4517865426377675e-01   3.4517891471017287e-01   3.4517916202621363e-01   3.4517939707990924e-01   3.4517962066871072e-01   3.4517983352628229e-01   3.4518003632852767e-01   3.4518022969896200e-01   3.4518041421351026e-01   3.4518059040480042e-01   3.4518075876601140e-01   3.4518091975432813e-01   3.4518107379404839e-01   3.4518122127938128e-01   3.4518136257697207e-01   3.4518149802818271e-01   3.4518162795115587e-01   3.4518175264268447e-01   3.4518187237990816e-01   3.4518198742185480e-01   3.4518209801084221e-01   3.4518220437375552e-01   3.4518230672321149e-01   3.4518240525862215e-01   3.4518250016716662e-01   3.4518259162468090e-01   3.4518267979647255e-01   3.4518276483806853e-01   3.4518284689590140e-01   3.4518292610793994e-01   3.4518300260426965e-01   3.4518307650762708e-01   3.4518314793389243e-01   3.4518321699254417e-01   3.4518328378707874e-01   3.4518334841539861e-01   3.4518341097017102e-01   3.4518347153916062e-01   3.4518353020553727e-01   3.4518358704816177e-01   3.4518364214185104e-01   3.4518369555762440e-01   3.4518374736293256e-01
  -1.9977464651730671e+01   3.2664801917687786e-01   3.4045683888302442e-01   3.4307634213865079e-01   3.4399786281987671e-01   3.4442522330202963e-01   3.4465758982464112e-01   3.4479777447641152e-01   3.4488878991302291e-01   3.4495120354403597e-01   3.4499585451108916e-01   3.4502889486333260e-01   3.4505402686082276e-01   3.4507358672037980e-01   3.4508910765260453e-01   3.4510162965344426e-01   3.4511187832909013e-01   3.4512037240965637e-01   3.4512749069165066e-01   3.4513351500733880e-01   3.4513865855305187e-01   3.4514308501208546e-01   3.4514692173861633e-01   3.4515026902071283e-01   3.4515320670059702e-01   3.4515579897998799e-01   3.4515809795765662e-01   3.4516014626752550e-01   3.4516197906948948e-01   3.4516362556829538e-01   3.4516511018414092e-01   3.4516645346335867e-01   3.4516767279310762e-01   3.4516878296683629e-01   3.4516979663509356e-01   3.4517072466750559e-01   3.4517157644537494e-01   3.4517236009969299e-01   3.4517308270590125e-01   3.4517375044415616e-01   3.4517436873190693e-01   3.4517494233412216e-01   3.4517547545536897e-01   3.4517597181708126e-01   3.4517643472267867e-01   3.4517686711267054e-01   3.4517727161146833e-01   3.4517765056730138e-01   3.4517800608637383e-01   3.4517834006219267e-01   3.4517865420083177e-01   3.4517895004276344e-01   3.4517922898177922e-01   3.4517949228143630e-01   3.4517974108939181e-01   3.4517997644993009e-01   3.4518019931493754e-01   3.4518041055354243e-01   3.4518061096060121e-01   3.4518080126418654e-01   3.4518098213220932e-01   3.4518115417828710e-01   3.4518131796695523e-01   3.4518147401830385e-01   3.4518162281211162e-01   3.4518176479153795e-01   3.4518190036642604e-01   3.4518202991626451e-01   3.4518215379284528e-01   3.4518227232265453e-01   3.4518238580902616e-01   3.4518249453408423e-01   3.4518259876049806e-01   3.4518269873307034e-01   3.4518279468017565e-01   3.4518288681506593e-01   3.4518297533705655e-01   3.4518306043260499e-01   3.4518314227629360e-01   3.4518322103172561e-01   3.4518329685234356e-01   3.4518336988217707e-01   3.4518344025652753e-01   3.4518350810259502e-01   3.4518357354005369e-01   3.4518363668157959e-01   3.4518369763333634e-01   3.4518375649542143e-01   3.4518381336227771e-01   3.4518386832307202e-01   3.4518392146204535e-01   3.4518397285883573e-01   3.4518402258877651e-01   3.4518407072317298e-01   3.4518411732955784e-01   3.4518416247192818e-01   3.4518420621096552e-01   3.4518424860423963e-01   3.4518428970639808e-01   3.4518432956934264e-01
  -2.8955637444580045e+01   3.3368775722569294e-01   3.4224320030096489e-01   3.4387250745281894e-01   3.4444614660553691e-01   3.4471225580946979e-01   3.4485696739756760e-01   3.4494427788357451e-01   3.4500096748792031e-01   3.4503984358807355e-01   3.4506765637357667e-01   3.4508823734221922e-01   3.4510389236784911e-01   3.4511607656265997e-01   3.4512574491124848e-01   3.4513354520468570e-01   3.4513992941468913e-01   3.4514522065645192e-01   3.4514965488352217e-01   3.4515340765166813e-01   3.4515661176372553e-01   3.4515936918084389e-01   3.4516175923456593e-01   3.4516384439668829e-01   3.4516567440301021e-01   3.4516728924659562e-01   3.4516872138134125e-01   3.4516999736527676e-01   3.4517113910067543e-01   3.4517216478018931e-01   3.4517308961603804e-01   3.4517392640729394e-01   3.4517468598508005e-01   3.4517537756481165e-01   3.4517600902701873e-01   3.4517658714283161e-01   3.4517711775624998e-01   3.4517760593240826e-01   3.4517805607889879e-01   3.4517847204560609e-01   3.4517885720729424e-01   3.4517921453227102e-01   3.4517954663974731e-01   3.4517985584797034e-01   3.4518014421478876e-01   3.4518041357197926e-01   3.4518066555440730e-01   3.4518090162489284e-01   3.4518112309548776e-01   3.4518133114574540e-01   3.4518152683845899e-01   3.4518171113326085e-01   3.4518188489840945e-01   3.4518204892103438e-01   3.4518220391606586e-01   3.4518235053403828e-01   3.4518248936792734e-01   3.4518262095915470e-01   3.4518274580287478e-01   3.4518286435263917e-01   3.4518297702452194e-01   3.4518308420077526e-01   3.4518318623307570e-01   3.4518328344541288e-01   3.4518337613666428e-01   3.4518346458289567e-01   3.4518354903941856e-01   3.4518362974263500e-01   3.4518370691169359e-01   3.4518378074997869e-01   3.4518385144645203e-01   3.4518391917686259e-01   3.4518398410484025e-01   3.4518404638288469e-01   3.4518410615326184e-01   3.4518416354881692e-01   3.4518421869371352e-01   3.4518427170410526e-01   3.4518432268874821e-01   3.4518437174955902e-01   3.4518441898212482e-01   3.4518446447616885e-01   3.4518450831597713e-01   3.4518455058078901e-01   3.4518459134515550e-01   3.4518463067926825e-01   3.4518466864926195e-01   3.4518470531749235e-01   3.4518474074279260e-01   3.4518477498070937e-01   3.4518480808372060e-01   3.4518484010143674e-01   3.4518487108078694e-01   3.4518490106619071e-01   3.4518493009971768e-01   3.4518495822123491e-01   3.4518498546854398e-01   3.4518501187750800e-01   3.4518503748216978e-01   3.4518506231486151e-01
  -3.6293452347346189e+01   3.4119691797382012e-01   3.4415759994359807e-01   3.4472646204225837e-01   3.4492711096475653e-01   3.4502025548327803e-01   3.4507092497279857e-01   3.4510150175605087e-01   3.4512135720661358e-01   3.4513497456245268e-01   3.4514471723566359e-01   3.4515192692492108e-01   3.4515741117574372e-01   3.4516167962560806e-01   3.4516506676727399e-01   3.4516779950633358e-01   3.4517003616335012e-01   3.4517188992524578e-01   3.4517344344830742e-01   3.4517475823226590e-01   3.4517588080066580e-01   3.4517684687309108e-01   3.4517768424173983e-01   3.4517841479257100e-01   3.4517905594985798e-01   3.4517962172474936e-01   3.4518012348720595e-01   3.4518057054167745e-01   3.4518097056153885e-01   3.4518132992054568e-01   3.4518165394828909e-01   3.4518194712893352e-01   3.4518221325718462e-01   3.4518245556169191e-01   3.4518267680343218e-01   3.4518287935470549e-01   3.4518306526299214e-01   3.4518323630289627e-01   3.4518339401865100e-01   3.4518353975909483e-01   3.4518367470660594e-01   3.4518379990115888e-01   3.4518391626042005e-01   3.4518402459661141e-01   3.4518412563072254e-01   3.4518422000453708e-01   3.4518430829084923e-01   3.4518439100217557e-01   3.4518446859820967e-01   3.4518454149222311e-01   3.4518461005657924e-01   3.4518467462749813e-01   3.4518473550918582e-01   3.4518479297742410e-01   3.4518484728269888e-01   3.4518489865293406e-01   3.4518494729588739e-01   3.4518499340125386e-01   3.4518503714251819e-01   3.4518507867858911e-01   3.4518511815524444e-01   3.4518515570641223e-01   3.4518519145530768e-01   3.4518522551544578e-01   3.4518525799154298e-01   3.4518528898032330e-01   3.4518531857123930e-01   3.4518534684711827e-01   3.4518537388474252e-01   3.4518539975537105e-01   3.4518542452520978e-01   3.4518544825583536e-01   3.4518547100457819e-01   3.4518549282486916e-01   3.4518551376655349e-01   3.4518553387617590e-01   3.4518555319723904e-01   3.4518557177043951e-01   3.4518558963388180e-01   3.4518560682327420e-01   3.4518562337210734e-01   3.4518563931181728e-01   3.4518565467193513e-01   3.4518566948022383e-01   3.4518568376280367e-01   3.4518569754426748e-01   3.4518571084778671e-01   3.4518572369520889e-01   3.4518573610714720e-01   3.4518574810306346e-01   3.4518575970134424e-01   3.4518577091937153e-01   3.4518578177358766e-01   3.4518579227955598e-01   3.4518580245201624e-01   3.4518581230493661e-01   3.4518582185156160e-01   3.4518583110445650e-01   3.4518584007554876e-01   3.4518584877616670e-01
